model_core,common_barrier_multiplier,transporter_summary_pass,na_ec50_pred_mM,na_hill_pred,k_ec50_pred_mM,k_hill_pred,na_source_per_capacity,k_source_per_capacity,cl_source_per_capacity,hco3_source_per_capacity,na_over_cl,k_over_cl,hco3_over_cl,cl_loading_direction_matches_fixed_wt_demand,entropy_production,heldout_ko_data_read
SR5_COORDINATION_112; basal core inherited by SR6,0.0001,False,8.324198564269022,2.2171926577046017,146.05520888578332,5.999999999999997,8.155139500230169e-05,-4.655209908703404e-08,-8.150484290321466e-05,0.00016300968580642932,-1.0005711574604508,0.0005711574604507086,-2.0,False,0.00020311174642793055,False
SR5_COORDINATION_112; basal core inherited by SR6,0.00031622776601683794,False,26.144116348234803,2.723856045265476,4.680212316482725,5.999999999994166,0.03371615859329685,-0.03375474816844242,3.8589575145568655e-05,-7.717915029113731e-05,873.7115779614529,-874.7115779614529,-2.0,True,0.16341123445619996,False
SR5_COORDINATION_112; basal core inherited by SR6,0.001,False,14.31590748044645,4.341459529289009,17.630943923024216,5.999999614978252,0.0022446004964225864,-0.0015197601254314254,-0.000724840370991161,0.001449680741982322,-3.096682505905784,2.096682505905784,-2.0,False,0.009165997970963569,False
SR5_COORDINATION_112; basal core inherited by SR6,0.0031622776601683794,False,49.46182326064903,1.998649298616281,19.10581513400888,1.8491725939991466,0.0005731731788327883,-0.0001450643032177736,-0.0004281088756150147,0.0008562177512300294,-1.3388490906883825,0.33884909068838254,-2.0,False,0.0017683601422111147,False
SR5_COORDINATION_112; basal core inherited by SR6,0.01,False,49.046921435349894,1.9295220751284308,40.750092028879585,1.9218873502663014,0.001655108991986753,-8.98516792248496e-05,-0.0015652573127619032,0.0031305146255238064,-1.0574037753999093,0.057403775399909124,-2.0,False,0.004331562542640588,False
SR5_COORDINATION_112; basal core inherited by SR6,0.03162277660168379,True,49.010775564117246,1.9378066902301605,53.385486793038666,1.9537914409306092,0.0045729503054129,-0.00014170140250801028,-0.004431248902904889,0.008862497805809779,-1.0319777574252529,0.03197775742525283,-2.0,False,0.011716902294296774,False
SR5_COORDINATION_112; basal core inherited by SR6,0.1,False,69.64760224138213,3.2646137947133935,10.806452864848172,2.1982959258496724,0.017403960706445974,-0.04552068641848776,0.02811672571204179,-0.05623345142408358,0.6189895966084071,-1.6189895966084071,-2.0,True,0.15051158288421038,False
SR5_COORDINATION_112; basal core inherited by SR6,0.31622776601683794,True,49.00099594071195,2.0070491598842533,59.78948735529578,2.029557477101028,0.01776611912129487,-0.0003998856679680987,-0.01736623345332677,0.03473246690665354,-1.0230266205416867,0.023026620541686568,-2.0,False,0.04516600236517147,False
SR5_COORDINATION_112; basal core inherited by SR6,1.0,True,49.00035120704268,2.0400952057895565,60.81639789126831,2.0523824803972333,0.022800129218297244,-0.0004778801833957824,-0.022322249034901463,0.044644498069802925,-1.021408245318319,0.021408245318319107,-2.0,False,0.057880587339416055,False
SR5_COORDINATION_112; basal core inherited by SR6,3.1622776601683795,True,49.00021978502955,2.0556615068903867,61.16701606610252,2.0614644949362897,0.025052640060329416,-0.0005104865596041407,-0.024542153500725274,0.04908430700145055,-1.0208003979597413,0.020800397959741174,-2.0,False,0.06356443781893907,False
SR5_COORDINATION_112; basal core inherited by SR6,10.0,True,49.00018781116888,2.061360326077578,61.27799724892593,2.064549406263323,0.025861983972184546,-0.0005219261583076129,-0.025340057813876934,0.05068011562775387,-1.020596881117682,0.020596881117682035,-2.0,False,0.06560603742847097,False
SR5_COORDINATION_112; basal core inherited by SR6,31.622776601683793,True,49.000178654868805,2.063252884184615,61.31289893698078,2.0655463362334183,0.026129088370520723,-0.000525673667730269,-0.025603414702790456,0.05120682940558091,-1.0205313890288616,0.02053138902886173,-2.0,False,0.06627975245163548,False
SR5_COORDINATION_112; basal core inherited by SR6,100.0,True,49.00017586800312,2.0638608789879944,61.323910063542634,2.065863717205454,0.02621472451756947,-0.0005268722918827017,-0.02568785222568677,0.05137570445137354,-1.0205105622398378,0.02051056223983769,-2.0,False,0.06649574499612432,False
SR5_COORDINATION_112; basal core inherited by SR6,316.2277660168379,True,49.00017505964341,2.064054111915606,61.32738928045044,2.0659642922465453,0.026241923806024334,-0.000527252706580385,-0.02571467109944395,0.0514293421988879,-1.0205039646255396,0.02050396462553963,-2.0,False,0.06656434670337091,False
SR5_COORDINATION_112; basal core inherited by SR6,1000.0,True,49.00017471135813,2.064115317552253,61.32848915009403,2.0659961221816845,0.026250536967877897,-0.0005273731425799089,-0.02572316382529799,0.05144632765059598,-1.020501877069307,0.02050187706930718,-2.0,False,0.06658607064388682,False
SR5_COORDINATION_112; basal core inherited by SR6,3162.2776601683795,True,49.0001746436298,2.0641346772922917,61.328836973850194,2.0660061853108274,0.026253261884360748,-0.0005274112416113288,-0.025725850642749418,0.051451701285498835,-1.020501216808548,0.020501216808547964,-2.0,False,0.06659294336564917,False
SR5_COORDINATION_112; basal core inherited by SR6,10000.0,True,49.000174549309634,2.064140811904068,61.32894704529239,2.0660093665848933,0.026254123685743487,-0.0005274232891865425,-0.025726700396556945,0.05145340079311389,-1.0205010079433712,0.020501007943371105,-2.0,False,0.0665951169768409,False
